Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
09/02/2022,-0.00012070469961331426,-1.5977389987527345e-05,-3.582260138890212e-05,-2.512532352498423e-05,-3.709333720883669e-05,-5.125108041359849e-05,-4.6566951995012276e-05,-3.287087858264018e-05,-2.2577509960084825e-05,0.00021128169076885294,-0.0005567537213620342,-0.0017475724332279596,-6.172464410824709e-05,-0.00022948121743108428,8.463736160558068e-06,-2.9295794026874765e-05,-0.0005140945954408818,-0.0011828168712648404,-8.420068854442944e-05,-0.00030737568033083396,-2.44400863094151e-05,-7.608941476235899e-05,-0.0026833431701470487,-0.0003335349264763767,-1.7785091426347365e-05
09/06/2022,-0.00015287416733641198,-2.0413793941442178e-05,-6.800715499703675e-05,-2.6623810139557038e-05,-5.49652898272685e-05,-8.235325034526706e-05,-6.56219476057293e-05,3.547436329464001e-05,-6.204878880927357e-05,-0.00031202997080907974,-0.0013023355274261264,-0.0013360208590522653,-6.96566882153243e-05,-0.0002797187420498998,2.779180063818875e-05,-5.617096863786787e-05,-0.0007314066911838139,-0.0015370708908339495,-0.00013718940143940384,-0.0009091885714097911,-6.573774168090145e-05,-0.00018963798953394845,-0.0031393590155389226,-0.000483344049241379,-2.386829259018722e-05
09/07/2022,-0.00018163741072558867,-2.475757921068768e-05,-0.0001018196943202305,-4.055723593771005e-05,-5.867968344272504e-05,-0.00010806734896572579,-7.21610706385606e-05,-3.391912806103801e-06,-6.667855901612289e-05,-0.00030617454790984845,-0.0010151565063931192,-0.0023979306057166586,-8.76752535583612e-05,-0.0003498395633517168,1.5207135739110626e-05,-3.6242770867529175e-05,-0.000570316361104775,-0.0014774396809927694,-0.00015491889849996425,-0.001665457286225044,-4.293876879210295e-05,-9.395926230534522e-05,-0.003034628268765352,-0.0005935328275735395,-3.218516530867283e-05
09/08/2022,-0.00013118244060101203,-1.9222497940063477e-05,-9.380540271154124e-05,-2.7578129393484357e-05,-4.6056916296196505e-05,-9.725982174287928e-05,-4.5460068856764584e-05,-1.6098159016118636e-05,-3.937055436645119e-05,7.136108513489634e-05,-0.0009407441925648358,-0.0019197646885702054,-6.0105762881684576e-05,-0.0003557573098859207,1.763475054275674e-05,-5.097364915023363e-05,-0.0010152518274929544,-0.0012450585439029425,-0.00017278441958020962,-0.0011138456891275508,-5.6683496272417684e-05,-6.543186264283084e-05,-0.002563403642694797,-0.0005544644112664818,-2.894337046020533e-05
09/09/2022,-0.00015585713230741478,-2.271447260500921e-05,-6.899001974857546e-05,-2.614319651727156e-05,-4.5589018420259784e-05,-5.4503163577400163e-05,-4.990607500213874e-05,-1.2997529902433657e-05,-3.116556339957105e-05,-5.649717514124294e-05,-0.0011235955056179776,-0.0013969372295873062,-3.183208910929972e-05,-0.0003006210801197074,9.382074588631012e-06,-3.92229598200331e-05,-0.000927049332590772,-0.0011471144749290443,-0.0001491768106068144,-0.0018703149950903453,-5.0313247065736296e-05,-2.4321169939651608e-05,-0.0024147918336590826,-0.00047333019390408663,-1.6792138993653156e-05
09/12/2022,-0.00011066486047538,-2.301966764386462e-05,-8.259147419588137e-05,-1.4578552001397491e-05,-3.625357700424981e-05,-4.753984514541773e-06,-3.7224686844761494e-05,1.8278371001875505e-05,1.2514104758562592e-06,8.727718943787322e-06,-0.0008479251911252756,-0.0012363682582866328,-1.5591950037492808e-05,-0.00018237276203760853,1.3637931797940466e-05,-2.5269959452576763e-05,-0.0009100105520378177,-0.0011444621236601242,-0.0001437607820586544,-0.0011429906947132815,-5.628275977416309e-05,-8.131931564300035e-06,-0.0012271162023731617,-0.0004010776612872853,-1.918508558652101e-05
09/13/2022,-8.230339015335881e-05,-5.9644134357492664e-06,-6.165328093606968e-05,1.3561912863996672e-06,-1.8896826453361544e-05,1.4943761609201931e-05,-2.1436259888506243e-05,6.512866064247321e-05,2.5694475865460377e-05,-0.00033984776925935066,-0.0003631810404168159,-0.0007440661874552513,4.4459427379735255e-05,-8.68241628044422e-05,2.599434478411204e-05,-5.12150960180343e-05,-0.000565663458751101,-0.0005520062242475749,-0.00013542526035065285,-0.0008854427528080662,-5.746664404446807e-05,5.467444363780526e-06,-0.0008074127192989657,-0.00022617803250523342,-1.3570165297689137e-05
09/14/2022,-7.330608050250548e-05,-1.079436858119666e-05,-5.3961365218355653e-05,-9.065402876833242e-06,-2.3996090582872602e-05,-2.1037642442363693e-05,-2.729063194375422e-05,3.0072617074954165e-06,9.917488300761327e-07,-0.0006495326196112865,-0.0009245061010145783,-0.0008595167830559292,-2.3247760624722835e-06,-0.0001596428032552308,-1.2068682529753253e-06,-8.429469209302618e-05,-0.0006937379883952487,-0.0007445293279813544,-0.00016141223898459892,-0.0012299577442009507,-6.013069900811868e-05,-1.8076391116504463e-05,-0.0010054844307621374,-0.00032545026320282756,-1.8981429601082982e-05
09/15/2022,-9.6976550166881e-05,-1.3653106523275062e-05,-6.599750952476457e-05,-9.268079273563418e-06,-3.220294675905755e-05,-2.120091603422913e-05,-3.879576683484277e-05,1.442549468095085e-05,6.948577321297401e-06,-0.00034250416242152007,-0.0010162004328427693,-0.0009128851035473793,8.881109291489153e-06,-0.00015584530350334902,-1.5007435977928569e-06,-1.9883356493866226e-05,-0.0006844838702812829,-0.0005391469420318908,-0.00013196920889432085,-0.001731181188661386,-3.45058235212929e-05,1.0698390961999315e-05,-0.0013034217701407746,-0.0002714789622786417,-2.0648269009737235e-05
09/16/2022,-0.00010132911426395417,-1.8136388330943564e-05,-7.476726503752387e-05,-1.6979525721798588e-05,-3.313997537654737e-05,-4.516515670274903e-05,-4.246100192867307e-05,-3.41438494749903e-05,2.145233308543803e-06,-0.00047400046347312726,-0.00039567171188299103,-0.0009107562081969089,1.5802013459188925e-05,-0.00019707186517241223,-1.9390945216456496e-05,-1.21262125191651e-05,-0.0009522344422246767,-0.0009264922207222888,-0.00014640918086215746,-0.002414265559806527,-4.6960110608863503e-05,5.828344269623962e-05,-0.00034719579479353373,-0.00019679990661643725,-2.0142261760907212e-05
09/19/2022,-8.629913971999642e-05,-1.224436610079478e-05,-6.945947392799964e-05,-1.1256377550589652e-05,-2.7852285123665397e-05,-5.530521908093715e-05,-1.88719885856635e-05,-1.767195467824465e-05,6.797752874380079e-06,-0.0003356006960744515,-0.0005334402449801592,-0.0007852644691837042,-1.6033287659191078e-05,-0.0001752463367528154,-1.4679977817893607e-05,6.930148238914809e-07,-0.0003600380339195774,-0.0008195234848984154,-8.28193018366478e-05,-0.0015262242196340025,-1.7247751784360787e-05,3.722770958736498e-05,-0.0006990185390409149,-0.0002271739595745044,-2.6268188901618953e-05
09/20/2022,-7.950975264027791e-05,-8.186638431485444e-06,-4.630627386015682e-05,-1.108295998996398e-05,-3.003888634248376e-05,-5.7015265971936385e-05,-3.5108874515800416e-05,-0.00010258600917496936,4.356549554375992e-05,-0.00032799268476921246,-0.00011498086197818894,-0.00101181210508744,5.072371041309762e-05,-9.983273233485171e-05,-3.245972426808311e-05,3.807120484756263e-05,-0.0005299945489788782,-0.000673502614469263,-5.465649865577527e-05,-0.0014195533180223544,-2.8263201628761972e-05,0.0001281111891694038,-0.0012744562559422593,-0.00023488136843033945,-2.0441188372373326e-05
09/21/2022,-9.084675146000677e-05,-4.856551861298029e-06,-5.3046983138306395e-05,-1.8994342700371005e-05,-3.405349295095199e-05,-6.141949471355535e-05,-3.833060553311725e-05,-6.744694194347278e-05,3.3840149813344985e-05,-0.000462902006941291,-0.00031424145647943595,-0.0013880474723835512,8.628774623710087e-06,-0.0002239015747704594,-4.023788050260205e-05,2.3378197622215086e-05,-0.0008293938222484211,-0.0006401650413896637,-8.783862861120926e-05,-0.0018859551995661183,-2.6948764770534668e-05,0.00014626408883523792,-0.0013568900541952827,-0.00022413128826290253,-2.8965887446862454e-05
09/22/2022,-9.236493802818216e-05,-6.480042968796093e-06,-2.628518969484048e-05,-1.864991655008016e-05,-3.61098053709973e-05,-6.50780472083781e-05,-4.3689448043326535e-05,-3.780727211742947e-05,3.225923884758903e-05,-0.0004756382144435738,-0.0003600111312919636,-0.0013556528624351384,-1.5785801489446364e-05,-0.00020847307188504288,-1.7770198189833337e-05,6.195243799907386e-07,-0.0006440838960581771,-0.00100536738980357,-7.281058589852215e-05,-0.0015591073995546406,-3.490574256314275e-05,9.101465923026535e-05,-0.0018772264148160657,-0.0001972615080676191,-1.4378017005500546e-05
09/23/2022,-5.7595969858371436e-05,-4.500728653511872e-06,-2.170814098642854e-05,-1.5734434758074057e-05,-2.3732745329688202e-05,-6.03163836507574e-05,-4.056841516788176e-05,-2.2775727863669406e-05,2.269461901927695e-05,0.000166770780751018,-8.181637719581292e-05,-0.0005887857208640878,-1.780137644789839e-05,-0.00019576979930307679,-2.3854656766181565e-05,6.336878548617351e-05,-0.000547812140851211,-0.0008011966695114495,-3.200559343265964e-05,-0.0010389057890073927,1.516665244557476e-05,0.00013585448980989287,-0.0014836680295780245,-3.8048876838583524e-05,-1.266797237900714e-05
09/26/2022,-6.958103358522337e-05,-9.705318160509123e-06,-2.388026747396858e-05,-2.4137567573212102e-05,-3.746987697901405e-05,-8.527088107841459e-05,-4.743344182462992e-05,-9.676933569475725e-05,-9.00418010797624e-06,2.9523818036032564e-05,-0.0006310855676465372,-0.0016634627584140675,-3.7103212799960345e-05,-0.0001718142372258601,-3.821361585260031e-05,8.959646306248437e-06,-0.0007134551123942359,-0.0011038546193611555,-7.419210769959264e-05,-0.0012328464857478314,-5.089329916165915e-06,7.650034592955655e-05,-0.0018983816432954904,-0.00010298842833356492,-1.751625112367609e-05
09/27/2022,-6.770376201077865e-05,-6.10674264913015e-06,-2.745992691839829e-05,-2.035925508234806e-05,-3.372402783177323e-05,-7.781096824713292e-05,-4.155916809343441e-05,-0.00020044464925647235,5.7338065389918365e-06,0.0001210103136427859,-0.00040350168529743844,-0.0018733530816420576,-4.7862081781480605e-05,-0.00017459098257714632,-5.525463542455238e-05,2.014761040393724e-05,-0.0006370465983174111,-0.0008909124944558671,-2.298390689326057e-06,-0.000996026521191495,-4.524392329814571e-06,6.862304156181991e-05,-0.0013380869160601525,-8.343505238341665e-05,-1.7020774282771098e-05
09/28/2022,-6.769383162821617e-05,-3.623774248552939e-06,-2.0763608513063995e-05,-1.9485909879694335e-05,-3.1789515969892276e-05,-7.577895839732555e-05,-3.991746459583017e-05,-0.00012884095727826116,1.589013251130497e-05,7.71631040483425e-05,-0.00033405608433895254,-0.0021378153312106092,-5.69034421843489e-05,-0.0002126618596338594,-4.304544658980144e-05,2.3369044393116776e-05,-0.0005876790056741422,-0.0009230838775915719,-5.2446233609046806e-05,-0.0017285695658693083,-1.1022507626997825e-05,7.449085689434285e-05,-0.0014181102017370411,-3.405889218182351e-05,-1.2722431423061666e-05
09/29/2022,-5.66316649548781e-05,-3.2721775453488157e-06,-1.3329294095541528e-05,-1.7412728480614023e-05,-2.4610127620854687e-05,-5.236004747160961e-05,-3.4285259948028856e-05,-0.0001184810932461382,1.1908961096766005e-05,0.00023769902054598997,-0.0002315597980254682,-0.001327296310394403,-5.7120029739452446e-05,-0.00018685264301818432,-2.9677705667711247e-05,2.8634388199137072e-05,-0.0002374238826564273,-0.0006121468101278759,-4.8110479854777805e-05,-0.0014895643126646776,4.093549404925073e-06,9.48974824242292e-05,-0.0019217271130077017,-2.7186398706102846e-05,-1.6121120009041797e-05
09/30/2022,-8.368444415336812e-05,-1.013749646332168e-05,-3.6357649416300586e-05,-2.7319115766828687e-05,-3.752351750199339e-05,-6.884627665200466e-05,-5.455834096146328e-05,-0.00016639015552903823,-3.0223963706356627e-05,0.0003622665052655219,-0.0007943156570893866,-0.0016328724043951734,-0.0001020929512387156,-0.00024173010769258226,-4.3808651865727675e-05,-6.5639290801670565e-06,-0.00046806587027093565,-0.0012724952621231504,-0.00012976081924668585,-0.002705839611531105,-1.4391058552742453e-05,4.2109981562760914e-05,-0.002171357679308795,-0.00013705328154515404,-1.9394962370113658e-05
10/03/2022,-9.21142712182516e-05,-1.712223175741698e-05,-3.9424513649644845e-05,-3.547435776890837e-05,-4.65673886674578e-05,-9.560882915802495e-05,-6.027900485539357e-05,-0.00020355854583947632,-5.237233409133653e-05,9.968466183317595e-05,-0.0006405645524736241,-0.003041687752164363,-0.0001009177929969953,-0.00030457234360731423,-4.841369801515693e-05,-3.060588523349508e-05,-0.0005190951400380552,-0.0014129120445823039,-0.0001395265393198547,-0.0026864198077349746,-2.2245279857850477e-05,-4.427363625866755e-05,-0.0025310121457774826,-0.00026202553069744474,-2.6364092397144982e-05
10/04/2022,-6.267223045638749e-05,-1.5265276387493306e-05,-2.356259343001708e-05,-2.9700496552774793e-05,-3.273534294228204e-05,-8.271078153518637e-05,-3.860707060342447e-05,-0.00010086073243347481,-5.134018207973483e-05,0.00034545660911072443,-0.0003313296220096394,-0.0026565495635817254,-8.442122727517432e-05,-0.00023070930815821005,-1.963880710600443e-05,-4.274117777250346e-06,-0.00023212283683222764,-0.0007477482217072556,-0.00014473270194110356,-0.002268974429806099,2.5036013990964717e-06,-2.9983135832457987e-05,-0.002603194070747005,-0.00015176184553315482,-1.77119693256344e-05
10/05/2022,-1.3328194748066333e-05,-9.894087770157597e-06,-1.4892535497285094e-06,-9.982080462297275e-06,-1.0155698646747338e-05,-3.7639860319398834e-05,-1.3418414586207196e-05,-3.4768151494650846e-05,-3.9058745824197944e-05,0.0008648245259622259,0.00028747830303330144,-0.0009997440895718004,-2.454164151206347e-05,-0.000202643631252515,-4.156583844272894e-06,5.195539254301567e-05,0.0002790213292535445,-0.0006525377172908437,-0.00011869761992614329,-0.0012745900197072071,1.885256191032738e-05,4.264790351645797e-05,-0.001654395593531351,-3.567019556681378e-05,-1.1923195091066266e-05
10/06/2022,-2.801418011503957e-06,-1.0381145323451321e-05,3.825446366730194e-06,-1.3335407902059943e-05,-1.172390403582599e-05,-3.8671472568001166e-05,-1.5101084763753933e-05,-2.021982203199796e-05,-7.015186814581739e-05,0.0010095607394089358,0.0004719966487531773,-0.0013048183032938138,-5.235987898692016e-05,-0.00017026419008391217,8.319543532358476e-06,1.4539447109956713e-05,0.000438416109057116,-0.0006814981066659417,-0.00018891368403412844,-0.0017685952366483322,2.044278259342749e-05,6.990511182508267e-05,-0.0007427365982727657,-1.3392399892362904e-05,-9.985374231576046e-06
10/07/2022,1.2500055728026556e-05,-8.450041136229445e-06,6.023383868858812e-06,-5.869284484564884e-06,-2.911671411390844e-06,-2.478532456243134e-05,-4.255041075142561e-06,9.475315545775297e-06,-8.871774884954053e-05,0.0005810385882566088,2.7887594365770586e-05,-0.0010562319548233696,-8.028538198482824e-05,-8.967663921775077e-05,2.4000239878074436e-05,-5.7887919298374976e-05,0.0008078753305117832,-0.0005460228959744828,-0.00019816299783887787,-0.0007026789439191922,1.0427707371176913e-05,-6.068530694566739e-05,1.8426768609874078e-06,9.185522574332171e-05,-7.90229662017936e-06
10/10/2022,-2.1789999702244754e-05,-1.0730214535252736e-05,-1.3918660507789128e-05,-1.389956857148325e-05,-1.1162498708583194e-05,-3.54962503008354e-05,-1.2247478219304513e-05,7.11958496216157e-05,-9.178137037359847e-05,0.0007756762252375941,-0.0004197092205135817,-0.0011940194350538698,-8.577956393718405e-05,-0.00013831692613293345,4.0885262706533453e-05,-9.585929289723619e-05,0.0004463849024086918,-0.0007680482624537781,-0.0002285329970990547,-0.0013243257570042055,8.486658972095866e-06,-0.00010497343148366244,-0.00017477662030208603,-7.051109301028674e-06,-1.0348851377031815e-05
10/11/2022,-4.310173389979273e-05,-1.7329998701636956e-05,-2.2112521913216097e-05,-2.2862704046499542e-05,-2.3154886506538295e-05,-4.990844777374318e-05,-2.522700179036351e-05,1.8629961953012533e-05,-0.00012359219278357334,0.0010259690892658597,-0.0010320851076740475,-0.0017426910920358906,-0.00013905533995028783,-0.00018803519178157483,3.6399121779073345e-05,-9.048832791394668e-05,0.0002637792650215385,-0.0010866276917753015,-0.0001971603357629872,-0.002269999532352054,3.0445313511283226e-05,-9.162602499804218e-05,-0.000244297082321702,-9.749355397343595e-05,-1.6277358753836514e-05
10/12/2022,-6.188882526203178e-05,-2.3833725512797077e-05,-2.4375195544540432e-05,-1.8216547962505204e-05,-1.693884983181693e-05,-4.6386062106668745e-05,-1.9382241459598933e-05,-1.5132802220121826e-05,-0.00011918737118431889,0.0010235101813657942,-0.0008866244239156705,-0.0021475426252852456,-0.00011444540947631958,-0.00021272538548968844,2.488191093723233e-05,-3.686308465474188e-05,0.00024856649404514955,-0.000799741854717696,-0.00025107861343173006,-0.0013017857259045068,4.926364295948888e-05,-1.1277323565195988e-05,-0.0002495485627025048,-0.0001166553458730192,-1.5615301919157297e-05
10/13/2022,-5.533258970862494e-05,-1.993365185262435e-05,-3.1872342004998455e-05,-9.140868437492793e-06,-5.759641148591425e-06,-4.060084337544014e-05,-6.630729248500314e-06,8.092530581305645e-07,-0.00012357031837596436,0.0013469722633450444,-0.0004910618517596925,-0.003446762285761166,-7.412181657739467e-05,-0.00016604222939523646,4.9304384027395015e-05,-1.0594731443400626e-05,0.0004118318923465038,-0.0007393836830972779,-0.00016575079047392513,-0.001351337889191619,6.887887068113297e-05,-5.079747931274845e-06,0.0001363290922270745,-0.00012650910656380866,-1.7969130867164385e-05
10/14/2022,-1.2455378604356858e-05,-7.2422780931977205e-06,-5.411107211856808e-06,-3.994563275475261e-06,-1.6486129801564458e-06,-3.242469893640188e-05,-1.0666717687966914e-06,0.0001518455026086226,-6.70834965154045e-05,0.0007612708281150043,-9.125669166398417e-05,-0.0013216587200260252,-3.035891838257367e-06,1.4122311324008136e-05,6.526153542416377e-05,-9.126101633071222e-06,0.0003848921043855143,2.4978529320621917e-05,-0.0001355906970145067,-0.0003229234777501934,5.4248159801878015e-05,1.677768040595639e-05,0.0001935739025195527,-4.016133040363589e-05,-6.907605358723498e-06
10/17/2022,-2.8113904264317193e-05,-1.2731662993856378e-05,-1.7717185406658193e-05,-9.448267831577126e-06,-6.0604427092812465e-06,-5.670769621024736e-05,-6.320499209609726e-06,0.00022612197308136966,-7.101230931277355e-05,0.001012370119900903,0.00010197356915871661,-0.0018355542112032128,9.554595761255802e-06,-6.512205305071983e-06,9.387728889454297e-05,-2.3572394502526564e-05,0.00017965577952642738,-4.3781519864871386e-05,-0.0001903277262180977,-0.0004874870186263089,6.1537811838354e-05,1.6255563942000993e-05,5.360210092075814e-05,-8.33289538430151e-05,-1.2304135982698983e-05
10/18/2022,-8.705745259776774e-06,-1.2117176277382042e-05,-1.0658194825192354e-05,-5.43148678397448e-06,1.900127081435592e-06,-1.310272415697753e-05,3.732026618453903e-06,0.00032289834769219303,-8.119220010169489e-05,0.00105874510623949,0.00035066903590850925,-0.0014170809567073512,3.640640775331434e-05,1.9638660081020307e-05,0.00010508851053146692,3.4272475344081558e-06,0.0003472735989162314,-1.2581714530116163e-05,-0.00012934025111749486,-0.0010164470468005066,6.0133306850727995e-05,4.531665067025422e-05,0.00025648801880121615,-1.892437329293359e-05,-1.2912850545361573e-05
10/19/2022,6.418640774665314e-06,-3.9238781536268515e-06,-6.718616336967807e-06,3.017957359891732e-06,1.2967183486712772e-05,-7.152651072626008e-06,1.559428401278097e-05,0.00036652932571474,-8.286784772928254e-05,7.187005893344833e-05,0.000670646386115034,-0.0013032795715857135,5.984298476602934e-05,0.00019024041430755923,0.00010436958995247747,-2.2052031787649537e-06,0.0003107530818850645,0.0004932176851178941,-6.536236197005197e-05,-0.000443133571117221,7.995470018658222e-05,1.0733388397144391e-05,0.00023026326943559257,4.604152162849362e-05,-8.916748678163917e-06
10/20/2022,-1.2058640238317413e-05,-3.6270517374410608e-06,-7.588923655266292e-06,-1.1229239721448003e-06,4.157715787046869e-06,-1.9973297979252875e-05,4.588910867257566e-06,0.00024050871824102125,-9.121022731873578e-05,-0.00019346807258293716,0.0002219551206946111,-0.0020154311213600668,5.5998155974626764e-05,0.0001538461910098368,7.461153066123481e-05,-1.782045363810219e-05,-6.985934608489475e-05,0.000491563687097601,-2.311453774471667e-05,-0.0011742292709325268,7.324981144885367e-05,-5.1600552626620016e-05,0.00039843733662434886,8.39161035399586e-05,-1.3103531062287436e-05
10/21/2022,-9.811560174445964e-06,3.270203357539386e-06,1.6401026594566357e-06,2.397777991940434e-06,1.153092092999829e-05,-1.7149616116302126e-05,1.1144216032426862e-05,0.0002810123196141612,-4.9975335015749403e-05,0.00010901734202443646,0.00040906804330336605,-0.0008016413026931435,8.249094561351467e-05,0.00012546662102632652,8.929685611779969e-05,1.943508018720516e-06,-0.00021113817070692322,0.00038233677359097225,-2.4608253381861935e-05,-0.0009382865484013966,7.461319750073743e-05,1.881383798198661e-05,0.0006265187331954454,0.0001248452256031908,-7.35362323056832e-06
10/24/2022,2.5513566523869677e-05,1.04681041155995e-05,1.952443242109438e-06,1.031251581241553e-05,1.3463247502788072e-05,-1.538343096191147e-05,1.4695388672932795e-05,0.0003038400414073379,-5.290977015893239e-05,0.0004513390166823488,0.0009202345958730792,1.816237034666883e-05,8.065730412489279e-05,0.00014546651868508904,6.93430803530458e-05,5.207612785397963e-05,-0.0001595171100493752,0.00040337784791843193,2.079882762103474e-05,0.00014670677227640355,8.691680212331705e-05,0.00020629576476697143,0.0007679065969861893,0.00018223264880818486,-5.9140319752537974e-06
10/25/2022,8.67081337755446e-06,5.817172469950491e-06,-5.411068789026519e-06,-1.4132359170269173e-07,7.653678197480794e-06,-1.694371961295484e-05,7.819845001684634e-06,0.00026684949708222737,-3.909532635430985e-05,0.0007618709446578134,0.000885006280689734,-0.0004737616556463054,9.323360405464419e-05,7.754279458172642e-05,7.847652524260509e-05,0.00010400393295927997,-0.00014435975058305813,0.0002955310342674343,3.886971115345162e-06,0.0005553213865454104,8.611553172655653e-05,0.00022725047523748952,0.0005245565868242595,0.00014298947067104722,-1.2541702002907989e-05
10/26/2022,1.3428989285402815e-05,1.106615079914826e-05,6.924084339303873e-06,3.965863368057117e-06,1.1449990706744708e-05,-1.8994280630499803e-06,1.417575898445863e-05,0.0002622036142335883,-2.340740637594503e-05,0.000915602632828974,0.0007968809114442971,-0.0006839844606352077,0.00011471239468374097,9.271708331867985e-05,6.444100595057161e-05,0.00010049634294859058,0.00014364557120020776,0.0004458236846295728,2.4498283088981332e-05,0.0008334511129393658,0.00010436787404311855,0.00015967426671349727,0.0008488440434858832,0.00022517025280762768,-5.988165312335164e-06
10/27/2022,-2.012277855906059e-05,4.013874530351593e-06,-6.079317002390454e-06,-7.427067090717943e-06,-6.525629836768462e-06,-9.542034987268468e-06,-9.342095937133544e-06,0.0002876786156468035,-1.7409208118521174e-05,0.0012605849130042659,0.0005182457070128339,-0.0007719100020190696,0.0001255678539974193,0.00010796121640498567,4.987401010679663e-05,0.00012116681517577933,2.256200144897445e-05,0.0003207658808897191,4.370311198960255e-05,0.000766026715181692,0.00010265358541335082,0.00020558813047448393,0.0005544600872173337,6.331699949234983e-05,-1.0142725512762896e-05
10/28/2022,-3.500342340180089e-05,2.069981338763805e-06,1.15071889240647e-05,-5.431873143809859e-06,-1.2567755136916054e-05,-1.670995187835467e-05,-1.4897343558072436e-05,0.00016769454736252574,-1.435784944469327e-05,0.0009950581594633883,0.0012490395950821617,-0.0009172434629606808,0.0001592154986302126,0.00026224717603395907,2.9427915945709688e-05,0.0001955145390590219,0.00011606111390093106,0.0004805533762554091,8.057880214495934e-05,0.0011594569820688112,9.706672404203125e-05,0.00021152057534106129,0.0009508051196753493,0.00015939204339158704,-6.4503557376046925e-06
10/31/2022,6.937642389187303e-06,9.298242392814592e-06,3.448870257812947e-05,-5.239016127577368e-06,-6.201754077420473e-06,-3.5808000458170956e-05,-9.160449907600997e-06,0.00017616643673636347,6.637530435212168e-06,0.001144420071043005,0.0016524850331604828,0.0005585863815919449,0.00016316032272963515,0.0002981455065882747,3.269504882770909e-05,0.0002344455824820132,0.00046529543763345824,0.0008898582119356067,0.00016937279849810015,0.0017380657863411636,9.65443207863433e-05,7.935481984290605e-05,0.0011943223200299577,0.00024528245352046206,6.010333878409828e-06
11/01/2022,1.5904228419578027e-05,1.3722241504674391e-05,3.980746145266708e-05,-1.034745771149467e-05,-9.21862089643346e-06,-3.169046455881205e-05,-1.2019258748759153e-05,0.00019689777800229203,1.0705988595257561e-05,0.0009884457361770379,0.0021000585905775115,0.0018131773669534345,0.0001617876715418791,0.0003088505844401361,5.147374928183169e-05,0.0001741358015815061,0.0003569307934003865,0.0012144148359199349,0.00013155524876339307,0.0016649940698841347,9.752075049409099e-05,9.738738406498044e-05,0.0010085453571435433,0.00037063614585708957,3.889508419507519e-06
11/02/2022,9.054579984051245e-06,1.4332034508476528e-05,4.537712649977682e-05,-1.0236680542636874e-05,-1.4482186345305002e-05,-3.0057292499452353e-05,-1.797753072161517e-05,0.0002839226814911893,1.9923822904831586e-05,0.0003593324068081153,0.0013531400364126284,0.0021839006307574353,0.00019683415013727285,0.00047030993053282584,6.487164629029435e-05,0.00014531129415153006,0.00035175679583147434,0.0012744507129407818,0.00015618450515566908,0.0016163389100964079,7.680992604433929e-05,8.297651266628255e-05,0.0012696027301643484,0.0003851824669619877,2.6370195753712485e-06
11/03/2022,6.50923008826516e-07,1.0725961422977944e-05,3.342115308451863e-05,-1.1608563312239458e-05,-1.4341241420546862e-05,-4.5933573648648564e-05,-2.0342751484037056e-05,0.00027387936811727206,1.0591344382032783e-05,0.0009495547991174921,0.0018537193260422056,0.0018324625226180588,0.00015103255669776883,0.0003714784263090098,5.839004928098771e-05,0.00013871713152156825,0.0003178656995350341,0.0013834599025959178,0.00012885858768226408,0.0010274309091145388,0.0001041721631596665,0.00014630509493393357,0.0006181037288972701,0.0001526620954514762,2.17986520609995e-06
11/04/2022,-5.811555222384953e-05,-5.545420605688659e-06,2.72764680972333e-05,-1.814412984056083e-05,-2.7019967299624293e-05,-6.938216460815413e-05,-3.532232703962546e-05,0.00025863391138774915,-1.5387657587784396e-05,0.0011573485155499563,0.001051529209974725,3.516541792148972e-05,0.0001221701874540623,9.664659325741468e-05,5.8349922692394325e-05,0.0001302931342828041,-0.00010655309290071312,0.00046523919312705357,0.00010146039160831811,0.0007093120655404397,6.537071995453905e-05,4.7263927738584866e-05,-0.00018766213557832695,-1.666833350001667e-05,5.352672874661664e-07
11/07/2022,-3.9223595941652045e-05,-1.910312297717463e-06,4.3064039814517656e-05,-1.4817819226776159e-05,-2.40196044966286e-05,-7.101249348239869e-05,-3.191174161650703e-05,0.00026869025057478746,-2.6058961019219683e-06,0.0008194100751243926,0.0005815374647969386,0.000891281021771486,0.00010211853659197948,0.00011342853614672403,6.40766061270105e-05,0.0001146975387397364,0.00010064505352102075,0.0006722314496031964,0.00015174425433228512,0.0012459120296696522,7.16409909249299e-05,5.6880958600525555e-05,-0.0002038933518120567,-4.416313047575454e-05,5.7081329718826e-06
11/08/2022,-4.588336729349988e-05,-7.880106560293842e-06,4.772458747705757e-05,-3.681494428632413e-05,-4.295913127961414e-05,-4.923932745338302e-05,-5.684036340479827e-05,0.0003068091844813939,-3.452002381790773e-05,0.0012080612692177209,0.0005125386580817226,0.0015271108591408942,9.749226934093282e-05,0.0001356552057886989,7.558719686482443e-05,0.00012052553583354572,7.116056704007806e-05,0.0008008457552634158,0.00010627257616863273,0.0007539280739654961,6.535949477562487e-05,6.668239721135136e-05,-7.888020023763095e-05,-0.00016070679291523682,5.054010895041776e-06
